e:1,0.0
e:2,5.0
e:3,3.0
e:4,3.0
e:5,3.0
e:6,2.0
e:8,3.0
e:9,3.0
e:10,3.0
e:11,2.0
e:12,5.0
e:13,4.0
e:15,4.0
